restaurant_id,restaurant_name,restaurant_rate,restaurant_telephone,restaurant_category,restaurant_typecode,restaurant_avg_price,restaurant_text_position,lng_wgs84,lat_wgs84
B0KD3ZSQIK,淡马茶坊(杭州龙湖西溪天街店),4.3,19857123469,茶艺馆,50600,17,蒋村街道花蒋天街商业中心2号楼五层22号,120.06358608128126,30.29641478756403
B0JR4UCFZZ,梨花茶室(西溪湿地店),4.6,19857059314,茶艺馆,50600,199,天目山路518号西溪湿地公园,120.05663705811445,30.269559796910755
B0HK1C9ZD1,咏柳阁茶楼,3.7,19157822797,茶艺馆,50600,41,双灵村大岭组80号,120.01009980998498,30.132107725760903
B0JKFR3VFE,嵛尘之茶楼,4.3,19143587060,茶艺馆,50600,,梅家坞76号,120.08318074652146,30.20634742526527
B0J0X5E1CZ,茶墅·晓荷茶吧,4.6,19106509331,茶艺馆,50600,123,蒋村街道天目山路西溪国家湿地公园周家村区域G2-11,120.05546101700614,30.26053853662361
B0KAF7HS3E,天泽楼·茶书院(西湖店),4.6,19016957170,茶艺馆,50600,282,杨公堤天泽楼,120.12617133536595,30.24964979673636
B0I29RLWE1,青橙茶居,4.5,18989870568,茶艺馆,50600,119,莲花峰路31号,120.14381435210417,30.22371657894019
B0HUVH2OKP,小陆龙井茶铺,3.5,18989483937,茶艺馆,50600,,长埭村村委会北侧150米,120.03755432256705,30.169767908695686
B0KGUZVCM2,茶雲山社,4.6,18957115228,茶艺馆,50600,83,梅家坞村黄映山13号,120.08686535121058,30.206673025524406
B0FFLB3D7R,醉九溪户外庄园(九溪店),4.5,18858260137,茶艺馆,50600,105,九溪路10-2号,120.11314357186602,30.192499868883193
B023B18RAP,杭州西湖风景名胜区-绿水芙蕖,4.6,18857188001,茶艺馆,50600,63,杭州西湖风景名胜区内(东北角),120.13502229589963,30.255289430668967
B0FFLKLY6W,老树茶馆,4.6,18758285325,茶艺馆,50600,149,天目山路518号西溪湿地公园周家村入口内,120.05538312807519,30.260186697137108
B0JAUCM761,风起钱塘茶空间,4.5,18668480984,茶艺馆,50600,107,转塘街道慈母桥村路南64-1号,120.03627920301314,30.186658251779924
B0FFG1GBET,中梅茶堂·农家菜(梅家坞店),4.5,18668205553,茶艺馆,50600,80,梅家坞云栖花苑29号,120.08070909147587,30.19401030305472
B0FFGSLEC1,西湖工夫茶,4.5,18668017868,茶艺馆,50600,,转塘街道上城埭路南193号,120.02861923079769,30.175191739792922
B0JDCR5LHI,乐茶茶庄,4.6,18368022719,茶艺馆,50600,34,龙井村334号,120.10300649643197,30.218919331579208
B0L3MAJMG0,青竺茶局(天目里店),4.6,18358168389,茶艺馆,50600,457,天目里商业中心16号楼8层,120.09516333605367,30.268008781984584
B0L2FS1LD0,中防阳光·晒背·茶空间,4.2,18268845797,茶艺馆,50600,45,马塍路32-2(沈塘桥地铁站E口步行380米),120.14225613251892,30.2825332507554
B0KBU7LHEG,山也茶室,4.6,18258159761,茶艺馆,50600,42,梅家坞云栖花苑92号,120.07871677719348,30.19372454068103
B0JUXOO7MF,有间茶室,4.2,18257271333,茶艺馆,50600,70,三墩镇余杭塘路818号耀江文鼎苑小区南门商铺,120.08950521041292,30.29753707040504
B0I0DHNQGL,悦望茶楼、地道农家菜(龙坞店),4.5,18257143690,茶艺馆,50600,85,上城埭路179号悦望茶楼,120.02872399538278,30.17539046099125
B0FFMG1AUE,浮云堂茶书院,4.6,18157071247,茶艺馆,50600,314,三台路子久草堂,120.13055643382657,30.228559025144126
B0LACDCRSX,杭州云汐茶社,4.3,18106568177,茶艺馆,50600,95,转塘街道外桐坞村43号,120.05075551723155,30.200561856297554
B0JRLU8DSL,研艺茶院(西溪店),4.5,18106516621,茶艺馆,50600,99,蒋村街道晴川街385号德信云川4A401室,120.06236476066803,30.286460519466072
B0FFF3VB0X,青城山下白素贞,4.6,18072896053,茶艺馆,50600,425,杨公堤8号花港观鱼内,120.13526968277635,30.23445636256075
B0FFGZE5YI,邱家茶楼,4.6,18069445960,茶艺馆,50600,124,转塘街道龙坞茶镇长埭村大山脚25号,120.02802320301116,30.16664859247005
B0L09HCD6E,湖隐茶书屋(梵村花苑店),4.5,18067990199,茶艺馆,50600,132,梵村花苑9号-1,120.0904217426866,30.181259439848873
B0KKYC0DZ7,如院茶美学(西溪湿地店),4.6,17757191119,茶艺馆,50600,124,西溪湿地蒋村慢生活街区C2-25-102,120.06634913394433,30.27699629901187
B0L677P3XL,溪云间茶庄,3.5,17367060360,茶艺馆,50600,,九溪村195号,120.11015474866086,30.188744803851304
B0K1BRN9Y4,浙茶狮峰·西湖龙井(学院路店),4.3,17328861612,茶艺馆,50600,,翠苑街道兴合商务广场西侧一楼302,120.12430136378707,30.29416236482647
B0FFI6EUJZ,易茗居.小悦居茶馆(黄龙万科中心店),4.7,15990110894,茶艺馆,50600,91,文三路与工专路交叉口黄龙万科中心H座I座之间,120.12134339554852,30.27721275348694
B0FFI5EPTD,冬冬茶楼,4.4,15988867798,茶艺馆,50600,88,上茅家埠174号,120.11649964940406,30.2414589024506
B023B02486,问茶中心,3.5,15958151537,茶艺馆,50600,,里鸡笼山21号,120.11345384870825,30.231234966825564
B0IAD5V8AU,梅朱茶韵茶文化体验馆,4.5,15958127048,茶艺馆,50600,92,梅家坞黄映山17号,120.08652817020962,30.206705125026602
B0I1TH8XJ0,杭峰茶楼,4.3,15957153395,茶艺馆,50600,,长埭柯村1号,120.04489204043945,30.171893634276362
B0FFJ1IVYM,望茶楼餐厅,4.5,15906602070,茶艺馆,50600,76,龙坞镇何家村60号,120.03006150626926,30.183989683553634
B0FFGXL7JK,龙坞茶园,4.6,15888869288,茶艺馆,50600,68,转塘街道龙门坎村小和山路55号以东100米,120.02757358108865,30.19705953627226
B0KG67QXD7,棒喝堂茶室,4.4,15868877551,茶艺馆,50600,,留下街道杨家牌楼2-1号,120.07096028777269,30.242059151308727
B0FFGJGL8N,六六茶舍,4.5,15858249275,茶艺馆,50600,60,龙井路龙井村66号,120.10392751033574,30.22167055700016
B0FFHYHI2C,林园茶楼,4.4,15857191380,茶艺馆,50600,29,转塘街道上城埭村许家埭66号,120.03552601760013,30.18168025245278
B0IDY7UZ6Y,天澄源,4.4,15857131143,茶艺馆,50600,117,三台云舍1号(花家山庄岔路口),120.12978260785091,30.22809200627596
B0LGDMHL46,有柴,4.7,15762805585,茶艺馆,50600,46,梅灵南路外大桥39号,120.08448693416463,30.186483806013005
B0FFFYYTJR,对白茶舍,4.7,15658817772,茶艺馆,50600,120,下满觉陇路256号,120.12308478835438,30.222076028250207
B023B16ZFE,紫艺阁茶坊(杭州西湖区),4.6,15657149634,茶艺馆,50600,143,曙光路172号1层,120.12603036460933,30.257337001652957
B0IU9HURFK,小慢居书茶院(西溪店),4.6,15397195633,茶艺馆,50600,98,文二西路808号西溪壹号庐境西溪酒店6楼,120.06171642844119,30.284144664976164
B0J06HKLIV,喜越雅舍茶行,4.2,15382368131,茶艺馆,50600,,转塘街道之江中心公园,120.0897005513674,30.165791113218127
B0FFFZO1L4,疏烟阁,4.6,15381120111,茶艺馆,50600,278,赵公堤1号,120.1253965350786,30.250156804537337
B0K0ALW6TH,茶语漫谷,4.5,15356683528,茶艺馆,50600,84,双浦镇双灵村大岭组84号,120.01028141627143,30.131392204802612
B0KUP7CX5T,卢人工品宋韵美学茶馆,4.6,15336870931,茶艺馆,50600,50,荆大路181号云谷福地中心北门西楼1层,120.02968735727497,30.31268243520401
B0IDDRN92M,杭州炒茶王茶庄,3.4,15168208686,茶艺馆,50600,,梅灵南路35号,120.08441394433832,30.18600885538003
B0FFGZ6F75,杭州德太茶业有限公司,3.3,15167108878,茶艺馆,50600,,转塘街道外桐坞村74号,120.05236248554529,30.201459872708174
B0IDP7SZM4,竞舟茶楼(沁雅花园店),4.6,15167106750,茶艺馆,50600,49,竞舟路66号,120.10088080188005,30.27737202544047
B0LRHA89H7,茶懿茶文化体验馆,4.3,15088652737,茶艺馆,50600,78,潘家里36号,120.02173057337484,30.195473326614966
B0JBLMTMPJ,十三间楼·茶,4.7,15068820027,茶艺馆,50600,33,北山街27号,120.14559006309534,30.262094729712604
B0KRJ1CW8B,不说茶茶馆,3.9,15026862052,茶艺馆,50600,80,西溪天街公寓4号楼206室,120.06367514155079,30.295033822524456
B023B187L8,成龙茶庄,4.0,13989466224,茶艺馆,50600,90,龙井村137号,120.09760275913544,30.22160358702067
B023B18RUY,西湖龙井狮峰山炒茶中心,4.3,13968129117,茶艺馆,50600,,龙井村160号(龙井村村委会),120.10050311102009,30.22123330691482
B0K1UABT4P,不言茶曰,3.8,13960683588,茶艺馆,50600,124,云栖小镇之江新天地南区1幢二层商铺1号(河山街与科海路交叉口),120.08322420043999,30.130534065303262
B0FFGQF3IW,浮盏狮峰龙井茶,3.9,13958092292,茶艺馆,50600,,翁家山村40号(台阶上来),120.11283764348264,30.220675142256738
B0FFK0MZP0,君丽茶铺,3.7,13957160490,茶艺馆,50600,68,西湖街道龙井路1号杭州西湖风景名胜区(西北角),120.10148243682319,30.2434461261001
B0KR9AK6C4,里山·茶院,4.5,13906531311,茶艺馆,50600,324,里鸡笼山72号,120.1107041361341,30.2304109236636
B0G3AUFLZ7,浚祺茶楼,4.3,13868084064,茶艺馆,50600,101,上茅家埠99号,120.11785830731453,30.24135219840538
B0JA3ZTAIZ,禾茶小院,4.5,13858092864,茶艺馆,50600,160,乾龙路翁家山村210-1号,120.1114523600535,30.21914417359199
B0J2DZUHRH,瑞泉岩茶馆(黄龙体育中心店),4.6,13777405673,茶艺馆,50600,154,黄龙体育中心W106(A7门旁),120.12851810589457,30.269488107564506
B0FFH2E4YJ,梅家坞晨礼茶业,3.0,13758247912,茶艺馆,50600,,梅家坞8一2号,120.08231157823235,30.204992911064675
B0FFGT1097,大有茶客居(大有茶文化工作室),3.6,13757143250,茶艺馆,50600,,桐坞路西178号,120.04516955713628,30.196258048360594
B0IK4UODZL,小满茶肆(紫金创意大厦店),4.6,13754327186,茶艺馆,50600,61,紫金创意大厦侧边一层商铺,120.08778218105259,30.308624143319634
B0FFFA52HV,子非茶(嘉绿景苑小区东园店),4.4,13750812731,茶艺馆,50600,,莲花街嘉绿景苑7-5-1,120.0953410068949,30.27387825137394
B023B1AH55,珊英茶楼,4.3,13675873654,茶艺馆,50600,85,龙井路龙井村166号(龙井村163号后面),120.10112694322103,30.220464549751647
B0IDP7RJQF,青茶馆(星光城店),4.6,13666610150,茶艺馆,50600,69,文三路500号星光城萌宠街,120.11602045530604,30.280133145394082
B0FFF61ICU,洪良茶楼,4.5,13634196565,茶艺馆,50600,99,梅家坞梅灵南路小牙坞2号,120.0851348167143,30.214682159772217
B0J0414SOA,永春茶楼·地道农家菜,4.3,13616516116,茶艺馆,50600,95,梅灵南路小牙坞7号,120.08464561957666,30.21449035715841
B0FFHJTPQ9,幼展茶庄,4.4,13615811953,茶艺馆,50600,128,龙井西路136号,120.09729244966431,30.221348549112218
B0JKRC2755,五德茶楼,4.5,13600532680,茶艺馆,50600,,转塘街道长埭村大山脚15号,120.030370180938,30.168574480522565
B0FFG4MKXY,七号茶楼(龙坞茶村店),4.4,13588833722,茶艺馆,50600,127,上城埭路南7号,120.03328757038506,30.178175825827278
B0G39SMZYE,青藤茶馆(赵公堤店),4.6,13588743882,茶艺馆,50600,229,赵公堤7号,120.12364565616211,30.249967734682073
B023B171GG,杭州桂树茶庄,4.0,13588725867,茶艺馆,50600,,梅家坞144号(近十里锒铛),120.08293540382203,30.209389376864483
B0FFH2BGEQ,隴上茗,4.2,13588198018,茶艺馆,50600,126,下满觉陇34-1号,120.12450492984385,30.221843701138102
B0FFF4QOA3,冉冉茶楼,4.5,13575473792,茶艺馆,50600,73,梅家坞81号,120.08303670926678,30.206201499370025
B0KG955TZO,茶香印象,3.7,13516800988,茶艺馆,50600,,翁家山195号,120.11195109656836,30.220594460195123
B0K1PCLNOP,九御茶楼,3.7,13456937879,茶艺馆,50600,38,九溪徐村177号,120.10950664563775,30.189207344603755
B023B17H7K,茶色(龙坞茶村店),4.6,13396553105,茶艺馆,50600,137,上城埭路南289号,120.02654864739597,30.174844174414545
B0FFIRX18Y,茶墅·香樟茶吧,4.6,13386068668,茶艺馆,50600,138,三台山路186号西湖茶墅酒店内(近西湖灵隐寺),120.1260745161253,30.23305388596957
B0FFHHRJYO,枢道斋,3.8,13367099065,茶艺馆,50600,,东山里23号,120.06494031880577,30.178190537213254
B0FFH155RR,云茗茶楼,4.2,13357155787,茶艺馆,50600,,双浦镇双灵村上堡60号,120.02926232835624,30.134556267041507
B0I6A74038,梅家坞遇茶见喜-杭州特产西湖龙井茶自家茶园,4.3,13291811129,茶艺馆,50600,,梅家坞茶村270号,120.08404612742812,30.20564108263372
B0LBASDRAJ,半盏湖畔茶馆(白堤店),4.6,13175098850,茶艺馆,50600,83,孤山后山路1-1号二楼商铺,120.14025506665477,30.25458455556376
B0LA5HKAVG,莫卡乡村(紫金小区店),4.5,4006715517,茶艺馆,50600,21,古墩路240号(紫金小区8幢113室),120.09575086471787,30.28023867071504
B023B17WQ4,嘉福茶庄,4.6,,茶艺馆,50600,92,龙井村149号(十八棵御茶附近),120.0970982467732,30.221325519170012
B0I67ZNRH9,陇中雅舍,4.5,,茶艺馆,50600,540,满觉陇四眼井87号,120.12947958465504,30.21976311821028
B0JKGC60UG,曲院山房,4.5,,茶艺馆,50600,133,双浦镇双灵村上堡119号,120.0225339738481,30.13360918121099
B0HRPS3LWC,天沁小筑茶楼,4.5,,茶艺馆,50600,100,九溪徐村3号(西子湖小学隔壁),120.11249478848471,30.188185546716298
B023B18RJE,逸芳阁茶楼,4.5,,茶艺馆,50600,70,梅灵南路小牙坞5号,120.08474865918154,30.21454131408899
B0GKFMM79Q,茗悠居茶楼,4.4,,茶艺馆,50600,110,梅灵南路小牙坞9号,120.08441952370163,30.214506446053402
B0I12B3IPZ,子德茶吧,4.4,,茶艺馆,50600,55,锦绣文苑4幢3号,120.14719139172189,30.27604019663692
B0MBC7NYQD,二白茶馆,4.4,,茶艺馆,50600,54,黄姑山路29号颐高广场A座,120.12787088582711,30.277768482767108
B0J10Z0LER,宾宾茶楼,4.4,,茶艺馆,50600,,桐坞东路与桐坞路交叉口西北360米,120.04613791822669,30.19876994048209
B0FFF5YD13,虎跑饮源堂茶室,4.2,,茶艺馆,50600,65,虎跑路39号,120.1253816586258,30.212765286791047
B0LA7UW04A,朴枫茶事(政苑小区C区店),4.2,,茶艺馆,50600,61,政苑小区B区北1门西270米,120.09625850065336,30.30219236421454
