restaurant_id,restaurant_name,restaurant_rate,restaurant_telephone,restaurant_category,restaurant_typecode,restaurant_avg_price,lng_gcj02,lat_gcj02,restaurant_text_position
B0J22HOI7E,湖畔居茶楼太子湾店,4.5,0571-87702770;15888847486,茶艺馆,50600,103,120.140718,30.22399,西湖街道南山路1-1号太子湾公园内
B023B1H05J,紫凌阁茶楼,4.3,0571-87620098;18757148505,茶艺馆,50600,54,120.137817,30.224359,赤山埠赤山苑2号(近赤山埠停车场)
B023B18SZN,黄宅茶楼,4.5,0571-87620018;13655715151,茶艺馆,50600,90,120.136999,30.224987,三台山路赤山埠33号
B0FFHVT8U0,莲遇茶苑(南山路文化艺术休闲特色街区店),4.4,0571-87608799,茶艺馆,50600,25,120.154875,30.23203,南山路35-1号
B0FFF50NXF,阿根茶楼(龙坞茶村店),4.5,0571-87421726;13757121847,茶艺馆,50600,80,120.030207,30.172906,龙坞镇上城埭路北232号
B0FFF4RQR2,茶之语(龙坞茶村店),4.5,0571-87420034;13906517267,茶艺馆,50600,97,120.029765,30.172844,龙坞镇上城埭村北234号
B0FFHGHV8D,翁敏茶庄,3.7,0571-87322022,茶艺馆,50600,暂无数据,120.089638,30.212292,梅灵南路小牙坞4号
B023B1AXML,成伟茶楼,4.5,0571-87321980,茶艺馆,50600,59,120.088168,30.205619,梅家坞94号
B023B1AGF2,小梅茶楼(梅灵南路店),3.8,0571-87321962;13958171895,茶艺馆,50600,125,120.085314,30.191826,梅家坞云栖花苑33号
B023B09I3B,茶乡风情苑,4.6,0571-87310349,茶艺馆,50600,73,120.08596,30.200636,梅家坞1号
B0G3RHAU1A,杭州西湖风景名胜区-石屋洞,4.7,0571-87179539,茶艺馆,50600,暂无数据,120.130638,30.219835,西湖街道西湖风景区下满觉陇路3号
B0FFF9ZLFC,老龙井御茶园,4.6,0571-87179539,茶艺馆,50600,暂无数据,120.101401,30.219998,龙井路148号
B023B14CB6,守月茶楼,4.5,0571-87097621,茶艺馆,50600,115,120.086929,30.20763,梅家坞村134号
B023B17247,和茶缘·梅坞农家菜(梅灵南路店),4.4,0571-87097202,茶艺馆,50600,92,120.090055,30.183492,外大桥21号
B023B171WT,俏梅茶庄,4.1,0571-87096065;13735804656,茶艺馆,50600,暂无数据,120.088559,30.205734,梅家坞171号
B023B14JDN,四海茶楼(梅灵南路店),4.5,0571-87095498,茶艺馆,50600,107,120.088071,30.206782,梅家坞142号
B023B1FRB1,守建茶楼,0.3,0571-87095364,茶艺馆,50600,111,120.087383,30.207283,梅家坞村122号
B0FFF4V191,桃源茶庄(云栖花苑店),4.1,0571-87095086,茶艺馆,50600,83,120.085765,30.190351,梅家坞云栖花苑17号
B0FFF50K8T,杭州市西湖风景区梅家坞梅香苑,4.4,0571-87094236;13588160948;13666648451,茶艺馆,50600,141,120.08849,30.206121,梅家坞161号
B023B188UG,欣怡茶庄·始于1999(梅家坞店),4.5,0571-87093315,茶艺馆,50600,91,120.088004,30.204876,梅灵南路梅家坞村89号
B023B171G5,阿龙茶庄,4.3,0571-87093311;13858092681,茶艺馆,50600,85,120.087525,30.20682,梅家坞村115号
B023B0A5I0,梅山茶苑(梅灵南路),3.6,0571-87092092,茶艺馆,50600,63,120.086552,30.207993,梅灵南路梅家坞老村139号
B0FFFH8SYB,樟乐茶庄,4.5,0571-87091869,茶艺馆,50600,97,120.088256,30.205357,梅家坞91号
B0FFH27GEJ,守明茶楼,4.2,0571-87090694;13989459140,茶艺馆,50600,暂无数据,120.087281,30.207144,梅家坞123号
B023B09SL1,西园茶馆,4.6,0571-87021888,茶艺馆,50600,334,120.150003,30.234302,南山路37号西子宾馆旁(雷峰塔旁)
B023B171SV,茶歌龙井餐厅,4.2,0571-86960686,茶艺馆,50600,100,120.120023,30.2311,双峰新村六号
B0FFKBKVU8,108度禅意生活(西溪壹号店),4.7,0571-86859770,茶艺馆,50600,172,120.067876,30.281571,西溪壹号24幢7楼
B0FFGZTJUH,骏霞茶室,4.1,0571-86777586;15867193205,茶艺馆,50600,暂无数据,120.018332,30.130033,双浦镇双灵村大岭组1号
B023B16ZSX,清风茶庄,4.6,0571-86650416,茶艺馆,50600,126,120.090373,30.184655,梅灵南路82号(近云栖竹径)
B023B13YGR,云竹茶庄,4.4,0571-86650145;13173655199,茶艺馆,50600,暂无数据,120.090402,30.184261,梅灵南路外大桥81号
B023B08AXR,水德茶馆·永德阁,4.6,0571-86086770;13588820751,茶艺馆,50600,144,120.138479,30.269909,"西溪路139号(黄龙雅苑底下商铺,黄龙公交站西溪路对面)"
B0G3ZBN774,三道茶馆(黄龙世纪苑店),4.4,0571-86052757;13059957771,茶艺馆,50600,181,120.138971,30.269899,西溪路133-3号
B0J31XPIC2,入微茶事(滨澜铭座店),4.6,0571-85392820;18667195866;19016968660,茶艺馆,50600,135,120.115605,30.150972,禹洲滨澜铭座1幢14层1403-1室
B023B1A48R,同一号清茶道馆(紫荆花路店),4.5,0571-85383379,茶艺馆,50600,124,120.092395,30.291474,紫荆花路395号(近文一路)
B023B1AXCV,无界清茶馆,4.5,0571-85088663,茶艺馆,50600,98,120.092724,30.288409,紫荆花路286号旁(文一西路与紫荆花路交叉口向北200米)
B0L2V58TEI,素心AI茶空间,4.4,19906793429,茶艺馆,50600,74,120.124037,30.288362,文一路铂澜大象城
B0FFHE5H7C,啡述(兰家湾店),4.4,19906727778,茶艺馆,50600,70,120.124129,30.259067,玉古路灵隐街道兰家湾8号
B0H0BL1HC6,无事小神仙茶馆,4.6,19906639521,茶艺馆,50600,94,120.091634,30.204261,梅家坞黄映山12-1号
B0H26732AJ,易净·清茶馆(世纪新城东区店),3.7,19905816485,茶艺馆,50600,156,120.114665,30.284386,高技街51号
B0LR255LAF,道一阁茶馆,4.6,19858194939,茶艺馆,50600,65,120.100637,30.286346,文一西路307号2楼
B0KD3ZSQIK,淡马茶坊(杭州龙湖西溪天街店),4.3,19857123469,茶艺馆,50600,17,120.068402,30.294127,蒋村街道花蒋天街商业中心2号楼五层22号
B0JR4UCFZZ,梨花茶室(西溪湿地店),4.6,19857059314,茶艺馆,50600,199,120.061445,30.267259,天目山路518号西溪湿地公园
B0HK1C9ZD1,咏柳阁茶楼,3.7,19157822797,茶艺馆,50600,41,120.014809,30.129688,双灵村大岭组80号
B0JKFR3VFE,嵛尘之茶楼,4.3,19143587060,茶艺馆,50600,暂无数据,120.087992,30.20407,梅家坞76号
B0J0X5E1CZ,茶墅·晓荷茶吧,4.6,19106509331,茶艺馆,50600,123,120.060267,30.258235,蒋村街道天目山路西溪国家湿地公园周家村区域G2-11
B0KAF7HS3E,天泽楼·茶书院(西湖店),4.6,19016957170,茶艺馆,50600,282,120.130927,30.247356,杨公堤天泽楼
B0I29RLWE1,青橙茶居,4.5,18989870568,茶艺馆,50600,119,120.148523,30.221395,莲花峰路31号
B0HUVH2OKP,小陆龙井茶铺,3.5,18989483937,茶艺馆,50600,暂无数据,120.042327,30.167423,长埭村村委会北侧150米
B0KGUZVCM2,茶雲山社,4.6,18957115228,茶艺馆,50600,83,120.091675,30.204397,梅家坞村黄映山13号
B0FFLB3D7R,醉九溪户外庄园(九溪店),4.5,18858260137,茶艺馆,50600,105,120.117921,30.190216,九溪路10-2号
B023B18RAP,杭州西湖风景名胜区-绿水芙蕖,4.6,18857188001,茶艺馆,50600,63,120.139757,30.252984,杭州西湖风景名胜区内(东北角)
B0FFLKLY6W,老树茶馆,4.6,18758285325,茶艺馆,50600,149,120.060189,30.257883,天目山路518号西溪湿地公园周家村入口内
B0JAUCM761,风起钱塘茶空间,4.5,18668480984,茶艺馆,50600,107,120.041051,30.184311,转塘街道慈母桥村路南64-1号
B0FFG1GBET,中梅茶堂·农家菜(梅家坞店),4.5,18668205553,茶艺馆,50600,80,120.08552,30.191731,梅家坞云栖花苑29号
B0FFGSLEC1,西湖工夫茶,4.5,18668017868,茶艺馆,50600,暂无数据,120.033375,30.172825,转塘街道上城埭路南193号
B0JDCR5LHI,乐茶茶庄,4.6,18368022719,茶艺馆,50600,34,120.107802,30.216643,龙井村334号
B0L3MAJMG0,青竺茶局(天目里店),4.6,18358168389,茶艺馆,50600,457,120.099972,30.265738,天目里商业中心16号楼8层
B0L2FS1LD0,中防阳光·晒背·茶空间,4.2,18268845797,茶艺馆,50600,45,120.146974,30.280219,马塍路32-2(沈塘桥地铁站E口步行380米)
B0KBU7LHEG,山也茶室,4.6,18258159761,茶艺馆,50600,42,120.083528,30.191444,梅家坞云栖花苑92号
B0JUXOO7MF,有间茶室,4.2,18257271333,茶艺馆,50600,70,120.094321,30.295269,三墩镇余杭塘路818号耀江文鼎苑小区南门商铺
B0I0DHNQGL,悦望茶楼、地道农家菜(龙坞店),4.5,18257143690,茶艺馆,50600,85,120.03348,30.173024,上城埭路179号悦望茶楼
B0FFMG1AUE,浮云堂茶书院,4.6,18157071247,茶艺馆,50600,314,120.1353,30.226258,三台路子久草堂
B0LACDCRSX,杭州云汐茶社,4.3,18106568177,茶艺馆,50600,95,120.055551,30.198246,转塘街道外桐坞村43号
B0JRLU8DSL,研艺茶院(西溪店),4.5,18106516621,茶艺馆,50600,99,120.067179,30.28417,蒋村街道晴川街385号德信云川4A401室
B0FFF3VB0X,青城山下白素贞,4.6,18072896053,茶艺馆,50600,425,120.140002,30.232149,杨公堤8号花港观鱼内
B0FFGZE5YI,邱家茶楼,4.6,18069445960,茶艺馆,50600,124,120.032777,30.16428,转塘街道龙坞茶镇长埭村大山脚25号
B0L09HCD6E,湖隐茶书屋(梵村花苑店),4.5,18067990199,茶艺馆,50600,132,120.095227,30.178983,梵村花苑9号-1
B0KKYC0DZ7,如院茶美学(西溪湿地店),4.6,17757191119,茶艺馆,50600,124,120.071165,30.27471,西溪湿地蒋村慢生活街区C2-25-102
B0L677P3XL,溪云间茶庄,3.5,17367060360,茶艺馆,50600,暂无数据,120.114937,30.186463,九溪村195号
B0K1BRN9Y4,浙茶狮峰·西湖龙井(学院路店),4.3,17328861612,茶艺馆,50600,暂无数据,120.129065,30.291875,翠苑街道兴合商务广场西侧一楼302
B0FFI6EUJZ,易茗居.小悦居茶馆(黄龙万科中心店),4.7,15990110894,茶艺馆,50600,91,120.126112,30.274927,文三路与工专路交叉口黄龙万科中心H座I座之间
B0FFI5EPTD,冬冬茶楼,4.4,15988867798,茶艺馆,50600,88,120.121275,30.239175,上茅家埠174号
B023B02486,问茶中心,3.5,15958151537,茶艺馆,50600,暂无数据,120.118234,30.228953,里鸡笼山21号
B0IAD5V8AU,梅朱茶韵茶文化体验馆,4.5,15958127048,茶艺馆,50600,92,120.091338,30.204429,梅家坞黄映山17号
B0I1TH8XJ0,杭峰茶楼,4.3,15957153395,茶艺馆,50600,暂无数据,120.049677,30.169565,长埭柯村1号
B0FFJ1IVYM,望茶楼餐厅,4.5,15906602070,茶艺馆,50600,76,120.034821,30.181627,龙坞镇何家村60号
B0FFGXL7JK,龙坞茶园,4.6,15888869288,茶艺馆,50600,68,120.032329,30.194691,转塘街道龙门坎村小和山路55号以东100米
B0KG67QXD7,棒喝堂茶室,4.4,15868877551,茶艺馆,50600,暂无数据,120.075775,30.239775,留下街道杨家牌楼2-1号
B0FFGJGL8N,六六茶舍,4.5,15858249275,茶艺馆,50600,60,120.108722,30.219394,龙井路龙井村66号
B0FFHYHI2C,林园茶楼,4.4,15857191380,茶艺馆,50600,29,120.040296,30.179331,转塘街道上城埭村许家埭66号
B0IDY7UZ6Y,天澄源,4.4,15857131143,茶艺馆,50600,117,120.134528,30.225792,三台云舍1号(花家山庄岔路口)
B0LGDMHL46,有柴,4.7,15762805585,茶艺馆,50600,46,120.089296,30.184206,梅灵南路外大桥39号
B0FFFYYTJR,对白茶舍,4.7,15658817772,茶艺馆,50600,120,120.127845,30.219784,下满觉陇路256号
B023B16ZFE,紫艺阁茶坊(杭州西湖区),4.6,15657149634,茶艺馆,50600,143,120.130787,30.255044,曙光路172号1层
B0IU9HURFK,小慢居书茶院(西溪店),4.6,15397195633,茶艺馆,50600,98,120.06653,30.281853,文二西路808号西溪壹号庐境西溪酒店6楼
B0J06HKLIV,喜越雅舍茶行,4.2,15382368131,茶艺馆,50600,暂无数据,120.094505,30.163514,转塘街道之江中心公园
B0FFFZO1L4,疏烟阁,4.6,15381120111,茶艺馆,50600,278,120.130154,30.247864,赵公堤1号
B0K0ALW6TH,茶语漫谷,4.5,15356683528,茶艺馆,50600,84,120.014991,30.128973,双浦镇双灵村大岭组84号
B0KUP7CX5T,卢人工品宋韵美学茶馆,4.6,15336870931,茶艺馆,50600,50,120.034457,30.310329,荆大路181号云谷福地中心北门西楼1层
B0IDDRN92M,杭州炒茶王茶庄,3.4,15168208686,茶艺馆,50600,暂无数据,120.089223,30.183731,梅灵南路35号
B0FFGZ6F75,杭州德太茶业有限公司,3.3,15167108878,茶艺馆,50600,暂无数据,120.05716,30.199147,转塘街道外桐坞村74号
B0IDP7SZM4,竞舟茶楼(沁雅花园店),4.6,15167106750,茶艺馆,50600,49,120.105684,30.275101,竞舟路66号
B0LRHA89H7,茶懿茶文化体验馆,4.3,15088652737,茶艺馆,50600,78,120.026473,30.193089,潘家里36号
B0JBLMTMPJ,十三间楼·茶,4.7,15068820027,茶艺馆,50600,33,120.150297,30.259773,北山街27号
B0KRJ1CW8B,不说茶茶馆,3.9,15026862052,茶艺馆,50600,80,120.068491,30.292746,西溪天街公寓4号楼206室
B023B187L8,成龙茶庄,4,13989466224,茶艺馆,50600,90,120.102405,30.219329,龙井村137号
B023B18RUY,西湖龙井狮峰山炒茶中心,4.3,13968129117,茶艺馆,50600,暂无数据,120.105302,30.218958,龙井村160号(龙井村村委会)
B0K1UABT4P,不言茶曰,3.8,13960683588,茶艺馆,50600,124,120.088029,30.128254,云栖小镇之江新天地南区1幢二层商铺1号(河山街与科海路交叉口)
B0FFGQF3IW,浮盏狮峰龙井茶,3.9,13958092292,茶艺馆,50600,暂无数据,120.117618,30.218393,翁家山村40号(台阶上来)
B0FFK0MZP0,君丽茶铺,3.7,13957160490,茶艺馆,50600,68,120.106282,30.241172,西湖街道龙井路1号杭州西湖风景名胜区(西北角)
B0KR9AK6C4,里山·茶院,4.5,13906531311,茶艺馆,50600,324,120.115489,30.228131,里鸡笼山72号
B0G3AUFLZ7,浚祺茶楼,4.3,13868084064,茶艺馆,50600,101,120.122631,30.239067,上茅家埠99号
B0JA3ZTAIZ,禾茶小院,4.5,13858092864,茶艺馆,50600,160,120.116235,30.216863,乾龙路翁家山村210-1号
B0J2DZUHRH,瑞泉岩茶馆(黄龙体育中心店),4.6,13777405673,茶艺馆,50600,154,120.13327,30.267193,黄龙体育中心W106(A7门旁)
B0FFH2E4YJ,梅家坞晨礼茶业,3,13758247912,茶艺馆,50600,暂无数据,120.087123,30.202715,梅家坞8一2号
B0FFGT1097,大有茶客居(大有茶文化工作室),3.6,13757143250,茶艺馆,50600,暂无数据,120.049957,30.193931,桐坞路西178号
B0IK4UODZL,小满茶肆(紫金创意大厦店),4.6,13754327186,茶艺馆,50600,61,120.0926,30.306357,紫金创意大厦侧边一层商铺
B0FFFA52HV,子非茶(嘉绿景苑小区东园店),4.4,13750812731,茶艺馆,50600,暂无数据,120.10015,30.271608,莲花街嘉绿景苑7-5-1
B023B1AH55,珊英茶楼,4.3,13675873654,茶艺馆,50600,85,120.105925,30.218189,龙井路龙井村166号(龙井村163号后面)
B0IDP7RJQF,青茶馆(星光城店),4.6,13666610150,茶艺馆,50600,69,120.1208,30.277853,文三路500号星光城萌宠街
B0FFF61ICU,洪良茶楼,4.5,13634196565,茶艺馆,50600,99,120.089946,30.212406,梅家坞梅灵南路小牙坞2号
B0J0414SOA,永春茶楼·地道农家菜,4.3,13616516116,茶艺馆,50600,95,120.089457,30.212214,梅灵南路小牙坞7号
B0FFHJTPQ9,幼展茶庄,4.4,13615811953,茶艺馆,50600,128,120.102095,30.219074,龙井西路136号
B0JKRC2755,五德茶楼,4.5,13600532680,茶艺馆,50600,暂无数据,120.035129,30.166212,转塘街道长埭村大山脚15号
B0FFG4MKXY,七号茶楼(龙坞茶村店),4.4,13588833722,茶艺馆,50600,127,120.038053,30.175821,上城埭路南7号
B0G39SMZYE,青藤茶馆(赵公堤店),4.6,13588743882,茶艺馆,50600,229,120.128407,30.247677,赵公堤7号
B023B171GG,杭州桂树茶庄,4,13588725867,茶艺馆,50600,暂无数据,120.087747,30.207112,梅家坞144号(近十里锒铛)
B0FFH2BGEQ,隴上茗,4.2,13588198018,茶艺馆,50600,126,120.129262,30.21955,下满觉陇34-1号
B0FFF4QOA3,冉冉茶楼,4.5,13575473792,茶艺馆,50600,73,120.087848,30.203924,梅家坞81号
B0KG955TZO,茶香印象,3.7,13516800988,茶艺馆,50600,暂无数据,120.116733,30.218313,翁家山195号
B0K1PCLNOP,九御茶楼,3.7,13456937879,茶艺馆,50600,38,120.11429,30.186926,九溪徐村177号
B023B17H7K,茶色(龙坞茶村店),4.6,13396553105,茶艺馆,50600,137,120.0313,30.172472,上城埭路南289号
B0FFIRX18Y,茶墅·香樟茶吧,4.6,13386068668,茶艺馆,50600,138,120.130829,30.230759,三台山路186号西湖茶墅酒店内(近西湖灵隐寺)
B0FFHHRJYO,枢道斋,3.8,13367099065,茶艺馆,50600,暂无数据,120.069747,30.175896,东山里23号
B0FFH155RR,云茗茶楼,4.2,13357155787,茶艺馆,50600,暂无数据,120.034016,30.13219,双浦镇双灵村上堡60号
B0I6A74038,梅家坞遇茶见喜-杭州特产西湖龙井茶自家茶园,4.3,13291811129,茶艺馆,50600,暂无数据,120.088857,30.203364,梅家坞茶村270号
B0LBASDRAJ,半盏湖畔茶馆(白堤店),4.6,13175098850,茶艺馆,50600,83,120.144976,30.252271,孤山后山路1-1号二楼商铺
B0LA5HKAVG,莫卡乡村(紫金小区店),4.5,4006715517,茶艺馆,50600,21,120.10056,30.277969,古墩路240号(紫金小区8幢113室)
B023B17WQ4,嘉福茶庄,4.6,暂无数据,茶艺馆,50600,92,120.101901,30.219051,龙井村149号(十八棵御茶附近)
B0I67ZNRH9,陇中雅舍,4.5,暂无数据,茶艺馆,50600,540,120.134225,30.217463,满觉陇四眼井87号
B0JKGC60UG,曲院山房,4.5,暂无数据,茶艺馆,50600,133,120.027273,30.131225,双浦镇双灵村上堡119号
B0HRPS3LWC,天沁小筑茶楼,4.5,暂无数据,茶艺馆,50600,100,120.117273,30.185902,九溪徐村3号(西子湖小学隔壁)
B023B18RJE,逸芳阁茶楼,4.5,暂无数据,茶艺馆,50600,70,120.08956,30.212265,梅灵南路小牙坞5号
B0GKFMM79Q,茗悠居茶楼,4.4,暂无数据,茶艺馆,50600,110,120.089231,30.21223,梅灵南路小牙坞9号
B0I12B3IPZ,子德茶吧,4.4,暂无数据,茶艺馆,50600,55,120.151895,30.273717,锦绣文苑4幢3号
B0MBC7NYQD,二白茶馆,4.4,暂无数据,茶艺馆,50600,54,120.132625,30.275475,黄姑山路29号颐高广场A座
B0J10Z0LER,宾宾茶楼,4.4,暂无数据,茶艺馆,50600,暂无数据,120.050927,30.196445,桐坞东路与桐坞路交叉口西北360米
B0FFF5YD13,虎跑饮源堂茶室,4.2,暂无数据,茶艺馆,50600,65,120.130136,30.21047,虎跑路39号
B0LA7UW04A,朴枫茶事(政苑小区C区店),4.2,暂无数据,茶艺馆,50600,61,120.101069,30.299925,政苑小区B区北1门西270米
B0M6LH54GE,嵩月轩,4.2,暂无数据,茶艺馆,50600,49,120.056262,30.241089,留下历史文化街区忠义桥西
B0HKPH95UL,御井香(龙坞茶镇·九街店),4.1,暂无数据,茶艺馆,50600,91,120.057487,30.182889,葛衙庄路与留转路交叉口东南160米
B0M6MCVK2K,莫卡茶舍空间,4.1,暂无数据,茶艺馆,50600,48,120.100546,30.278002,古墩路238号
B023B14CB1,梅家坞翁记茶庄,4,暂无数据,茶艺馆,50600,84,120.085877,30.190473,西湖街道梅家坞村云栖花苑7号
B0L17S8KYV,西湖孔雀茶馆,3.9,暂无数据,茶艺馆,50600,107,120.15369,30.260442,石函路1号
B0GRD9LGH3,茶苑春(杭州西湖风景名胜区店),3.9,暂无数据,茶艺馆,50600,68,120.085745,30.200738,杭州梅家坞旅游服务公司西北门旁
B0LKJ132YB,豪运来茶室,3.9,暂无数据,茶艺馆,50600,62,120.064598,30.312034,振华路210号栖锦云座2号楼202室
B023B188UT,春松茶庄,3.9,暂无数据,茶艺馆,50600,58,120.08846,30.205887,汇源丰茶楼西北门旁
B0GUBRPCNI,明乾堂茶社,3.9,暂无数据,茶艺馆,50600,57,120.066368,30.218619,留下镇东穆坞村里村39号
B0M6S73WYM,财神茶铺,3.9,暂无数据,茶艺馆,50600,53,120.107136,30.243459,白乐桥18号前面
B0L2JL75WV,花间一壶茶,3.9,暂无数据,茶艺馆,50600,暂无数据,120.076721,30.159198,转塘街道杭荟城3幢111室
B0LKFMSO2H,北高峰茶舍,3.9,暂无数据,茶艺馆,50600,暂无数据,120.107006,30.242871,天曹桥路与西山游步道交叉口东南20米
B0HAVCAITN,辩乾茶社,3.9,暂无数据,茶艺馆,50600,暂无数据,120.101944,30.219487,龙井村142号
B0L2RCO284,燕子茶铺,3.8,暂无数据,茶艺馆,50600,暂无数据,120.026863,30.193384,白龙路龙门坎村陈家里48号
B0FFH154VT,神洲茶庄,3.7,暂无数据,茶艺馆,50600,67,120.102747,30.219356,龙井村128号
B0FFH2B4MU,高艺之茶楼,3.7,暂无数据,茶艺馆,50600,54,120.10794,30.215238,龙井村263号
B0L2KZFME6,胡慶餘堂(之江文化中心胡庆余堂茶咖店),3.6,暂无数据,茶艺馆,50600,29,120.104167,30.159475,非物质文化遗产馆三楼胡庆余堂咖啡店
B0JKSR3XS5,开兴茶馆,3.6,暂无数据,茶艺馆,50600,25,120.088689,30.277737,文二西路659号登新公寓
B0FFF4Q7EE,老陈家茶铺,2.5,暂无数据,茶艺馆,50600,暂无数据,120.105678,30.236883,灵隐街道灵隐路法云弄1号飞来峰(东南角)
B0G1NR68DF,芋说·新鲜手作甜品(三墩店),4.3,16657722996,甜品店,50700,22,120.082925,30.329375,紫金港湾金兰巷西区商铺5号芋说手作甜品
B0L39USFFM,麦记牛奶公司(龙湖西溪天街店),4.3,15658083850,甜品店,50700,22,120.068193,30.294168,余杭塘路1001号龙湖杭州西溪天街B1层
B0LK2ZQGFZ,遇见村上千层蛋糕(西溪天街店),4,18958067068;18958879571,糕饼店,50800,22,120.07103,30.29294,蒋村街道西溪世纪中心1号楼124室
B0JA77YCVC,宋太阳吐司面包店(保业路店),3.9,18758583083;19011202291,糕饼店,50800,27,120.132152,30.290244,翠苑街道保业路55号(翠柏路地铁站A口步行400米)
B0JDDUOTVJ,云边蛋糕屋(博大店),4,18357167515;18552586881,糕饼店,50800,29,120.030291,30.219104,留和路358号
B0HRHG1SBK,SEOUL首尔千层蛋糕(骆家庄西苑二区店),4.2,18218496184;19818440717,糕饼店,50800,28,120.091976,30.285624,文新街道骆家庄西苑二区76号102室(文一路紫荆花路交叉口)
B0JBZ5FUCL,Vita Bakery(万科西庐西溪正庐店),4.4,18058782897;18368806665,糕饼店,50800,24,120.054503,30.291681,蒋村街道西溪正庐2幢104室
B0I13DPPIX,十八号烘焙馆,3.9,15958020403;17826812964,糕饼店,50800,30,120.031807,30.216319,小和山6区41号
B0HGXRY7EW,食礼烘焙(华星路店),4.1,15846555051;18646650482,糕饼店,50800,31,120.116932,30.279077,华星路202-204号(古翠路地铁站D口步行470米)
B0JD5A5OZ6,杨先生糕点(竞舟路店),4.5,15658894426;17300908330,糕饼店,50800,29,120.104941,30.282245,文新街道竞舟路162号
B0IAPCQSS1,Hello Cake(创意店),4.5,13957168975;18158195477,糕饼店,50800,26,120.068197,30.140471,灵凤街210号
B0FFFY0XI9,加州阳光(转塘总店),3.4,13858088530;13868121758,糕饼店,50800,113,120.078875,30.161075,转塘里街15号
B0FFIWQTEM,牛诗现烤纯手工蛋糕(西湖店),3.8,13805787270;17706533133,糕饼店,50800,16,120.110793,30.272839,莲花新村东2号-3(古荡新村地铁站A口步行380米)
B0FFFA7WRA,面包先生(晴川街店),4.2,13777886226;13968004323,糕饼店,50800,23,120.080831,30.284057,晴川街58号
B0FFM9CC4E,Yuki+cake·coffee,4.6,13588148969;13957164556;15669023465,糕饼店,50800,41,120.138224,30.284549,华都兰庭公寓5幢5号地面商铺(北侧沿街商铺跆拳道馆旁边)
B0H1RCB61W,米果蛋糕(云潮美誉商务中心店),2.8,13456851210;13456851298,糕饼店,50800,暂无数据,120.109078,30.169376,转塘街道云潮美誉商务中心2号楼103室
B023B1AY7Z,东和蛋糕,3.9,13396511118;15158881772,糕饼店,50800,8,120.032258,30.218291,留和路359号1幢108室
B023B189B4,吉利烘焙(浙江大学紫金港店),4.1,13388429689;13819162821,糕饼店,50800,13,120.083047,30.309001,余杭塘路388号浙大紫金港校区蓝田6幢1层
B0KKKRLB5B,慕叁山( 西湖店 ),4.1,13336143613;13735593795,糕饼店,50800,160,120.096683,30.281493,文二西路446号
B0FFGFOYY7,叶子烘焙(周浦老街店),4.3,13067890456;13082822269,糕饼店,50800,117,120.072412,30.090291,双浦镇周浦街68号
B0FFIBJ97J,民享艺术蛋糕(五联西苑店),3.6,13064780998;15557165649,糕饼店,50800,暂无数据,120.096526,30.27746,五联西苑162号103室(五联地铁站C口步行260米)
B0KDNCKVLZ,苏小柳点心(西溪龙湖天街分院),4.5,0571-89017158;19958594240,糕饼店,50800,60,120.068368,30.293522,花蒋天街商业中心2号楼B1层
B0HB4U8AAF,元祖食品(杭州西溪龙湖店),4.6,0571-88978516;19157857823,糕饼店,50800,32,120.069232,30.29212,双龙街180-182号(天街公寓3号楼一楼商铺)
B023B09X96,A家DIY烘焙中心(高技街店),4.2,0571-88851217;0571-88932797;13735823652,糕饼店,50800,131,120.115117,30.284424,古荡街道高技街45-1号
B023B0BF18,可莎蜜兒(文一),4.3,0571-88845172;18776835373,糕饼店,50800,24,120.105344,30.286577,文一西路159号
B023B16ZB9,杨先生糕点文化体验馆,4.5,0571-88811137;13588408888,糕饼店,50800,40,120.069578,30.27278,西溪国家湿地公园河渚街C1-LM4
B0FFGATXO9,蜜蜂公社(山水人家潇湘居店),3.7,0571-88362187,糕饼店,50800,48,120.105804,30.27325,爱莲街28号山水人家潇湘居
B023B156GB,可莎蜜兒(玉泉),4.5,0571-88164072;15158800147,糕饼店,50800,23,120.126739,30.262876,玉古路149-1号
B0FFLGU8B0,莫卡乡村(丽景店),4.1,0571-88137761,糕饼店,50800,26,120.086494,30.163407,转塘街道丽景路转塘家园商铺7107-2
B0JB9S0YD3,元祖食品(杭州转塘店),4.4,0571-88109611,糕饼店,50800,32,120.078406,30.148938,转塘街道象山364号(象山大厦)2幢105室1层
B0FFHIVE1F,莫卡乡村(袁浦店),4.5,0571-88079253,糕饼店,50800,36,120.124536,30.114765,双浦镇袁浦街72号(沙县小吃西40米)
B0J1TY4PFR,好利来(西溪银泰店),3.9,0571-88032956,糕饼店,50800,45,120.076852,30.293261,蒋村街道西溪银泰商业中心1号楼地上一层01001-A号铺位
B0FFGXLBBE,达克布蕾(玉泉店),4.1,0571-87952697,糕饼店,50800,25,120.123666,30.2679,浙大路38号浙江大学玉泉校区智泉路求实便利网点
B0J6SU1GE1,可莎蜜兒(创意),4.4,0571-87819178;18667166307,糕饼店,50800,32,120.068928,30.142848,创意路75号定山西苑二区
B0H23HRKNB,九月生活(竞舟店),4.5,0571-87801030,糕饼店,50800,26,120.10417,30.283504,竞舟路171号
B0G2CR9SC9,红跑车(紫荆龙湖店),4.5,0571-87799070,糕饼店,50800,34,120.091876,30.320304,三墩镇古墩路1009号龙致商业中心6幢143号
